pair,source_pair,case_type,direction,entry_time,exit_time,exit_reason,propagation,pnl_pct,entry_spread
AUDJPY,AUDJPY,B,SHORT,2023-07-18 06:00:00,2023-07-18 09:00:00,spread_reduced,Pseudo,0.38347114454752773,0.003160230756870201
USDJPY,USDJPY,B,SHORT,2023-07-18 13:35:00,2023-07-18 13:40:00,stop,Pseudo,-0.5609732040159354,0.004205762720955871
EURJPY,EURJPY,B,SHORT,2023-07-18 13:35:00,2023-07-18 13:40:00,spread_reduced,Pseudo,-0.44040793200147055,0.004205762720955875
GBPJPY,GBPJPY,B,SHORT,2023-07-18 13:35:00,2023-07-18 13:40:00,spread_reduced,Pseudo,-0.4574192309149868,0.004205762720955867
AUDJPY,AUDJPY,B,SHORT,2023-07-18 13:35:00,2023-07-18 13:40:00,spread_reduced,Pseudo,-0.4777204057377175,0.004205762720955882
NZDJPY,NZDJPY,B,SHORT,2023-07-18 13:35:00,2023-07-18 13:40:00,stop,Pseudo,-0.5069868741788646,0.004205762720955874
CHFJPY,CHFJPY,B,SHORT,2023-07-18 13:35:00,2023-07-18 13:40:00,spread_reduced,Pseudo,-0.4778395280387408,0.004205762720955876
USDJPY,USDJPY,B,LONG,2023-07-18 14:00:00,2023-07-18 15:50:00,spread_reduced,Pseudo,0.021537843495197016,-0.0038845760318134987
EURJPY,EURJPY,B,LONG,2023-07-18 14:00:00,2023-07-18 15:50:00,spread_reduced,Pseudo,-0.03890226487327879,-0.0038845760318134944
GBPJPY,GBPJPY,B,LONG,2023-07-18 14:00:00,2023-07-18 15:50:00,spread_reduced,Pseudo,-0.25482053077470945,-0.003884576031813503
AUDJPY,AUDJPY,B,LONG,2023-07-18 14:00:00,2023-07-18 15:50:00,spread_reduced,Pseudo,0.12086256816564353,-0.0038845760318134874
NZDJPY,NZDJPY,B,LONG,2023-07-18 14:00:00,2023-07-18 15:50:00,spread_reduced,Pseudo,0.11817376365293639,-0.0038845760318134952
CHFJPY,CHFJPY,B,LONG,2023-07-18 14:00:00,2023-07-18 15:50:00,spread_reduced,Pseudo,0.1439374010908656,-0.003884576031813493
USDJPY,USDJPY,B,LONG,2023-07-19 09:20:00,2023-07-19 09:45:00,spread_reduced,Pseudo,-0.0901067493266535,-0.0031211830713904977
GBPJPY,GBPJPY,B,LONG,2023-07-19 09:20:00,2023-07-19 09:45:00,spread_reduced,Pseudo,-0.0995530541724928,-0.003121183071390502
AUDJPY,AUDJPY,B,LONG,2023-07-19 09:20:00,2023-07-19 09:45:00,spread_reduced,Pseudo,-0.19691350145748893,-0.0031211830713904873
NZDJPY,NZDJPY,B,LONG,2023-07-19 09:20:00,2023-07-19 09:45:00,spread_reduced,Pseudo,-0.2900345487012827,-0.003121183071390495
CHFJPY,CHFJPY,B,LONG,2023-07-19 09:20:00,2023-07-19 09:45:00,spread_reduced,Pseudo,-0.1364997187808803,-0.0031211830713904934
EURJPY,EURJPY,B,LONG,2023-07-19 09:25:00,2023-07-19 09:45:00,spread_reduced,Pseudo,-0.25176841515202797,-0.003219627326316649
USDJPY,USDJPY,B,LONG,2023-07-21 07:30:00,2023-07-21 10:05:00,spread_reduced,Pseudo,0.9325563155520763,-0.004654013398561648
EURJPY,EURJPY,B,LONG,2023-07-21 07:30:00,2023-07-21 10:05:00,spread_reduced,Pseudo,0.836299565208735,-0.004654013398561646
GBPJPY,GBPJPY,B,LONG,2023-07-21 07:30:00,2023-07-21 10:05:00,spread_reduced,Pseudo,0.6594858890715354,-0.004654013398561652
AUDJPY,AUDJPY,B,LONG,2023-07-21 07:30:00,2023-07-21 10:05:00,spread_reduced,Pseudo,0.5006040971859971,-0.004654013398561636
NZDJPY,NZDJPY,B,LONG,2023-07-21 07:30:00,2023-07-21 10:05:00,spread_reduced,Pseudo,0.41540046748618964,-0.004654013398561645
CHFJPY,CHFJPY,B,LONG,2023-07-21 07:30:00,2023-07-21 10:05:00,spread_reduced,Both,0.9324698358701422,-0.004654013398561643
GBPJPY,GBPJPY,B,SHORT,2023-07-21 12:35:00,2023-07-21 13:35:00,stop,Pseudo,-0.5466674749290412,0.0036752772624389267
USDJPY,USDJPY,B,SHORT,2023-07-21 12:35:00,2023-07-21 13:40:00,spread_reduced,Pseudo,-0.20586907752325376,0.003675277262438931
AUDJPY,AUDJPY,B,SHORT,2023-07-21 12:35:00,2023-07-21 13:40:00,spread_reduced,Pseudo,-0.2195395358019677,0.0036752772624389423
NZDJPY,NZDJPY,B,SHORT,2023-07-21 12:35:00,2023-07-21 13:40:00,spread_reduced,Pseudo,-0.19460095299606017,0.003675277262438933
CHFJPY,CHFJPY,B,SHORT,2023-07-21 12:35:00,2023-07-21 13:40:00,spread_reduced,Pseudo,-0.20802482472799996,0.003675277262438935
EURJPY,EURJPY,B,SHORT,2023-07-21 12:40:00,2023-07-21 13:40:00,spread_reduced,Pseudo,-0.333413524437017,0.004016096586413201
USDJPY,USDJPY,B,SHORT,2023-07-26 08:20:00,2023-07-26 10:05:00,spread_reduced,Pseudo,0.09658789984862137,0.0031859888519041317
EURJPY,EURJPY,B,SHORT,2023-07-26 08:20:00,2023-07-26 10:05:00,spread_reduced,Pseudo,-0.0036067085164755617,0.003185988851904134
GBPJPY,GBPJPY,B,SHORT,2023-07-26 08:20:00,2023-07-26 10:05:00,spread_reduced,Pseudo,-0.033728219875091746,0.003185988851904127
AUDJPY,AUDJPY,B,SHORT,2023-07-26 08:20:00,2023-07-26 10:05:00,spread_reduced,Pseudo,0.1351948993836468,0.003185988851904143
NZDJPY,NZDJPY,B,SHORT,2023-07-26 08:20:00,2023-07-26 10:05:00,spread_reduced,Pseudo,-0.026939408582449254,0.003185988851904134
CHFJPY,CHFJPY,B,SHORT,2023-07-26 08:20:00,2023-07-26 10:05:00,spread_reduced,Pseudo,-0.16225954634970416,0.0031859888519041365
EURJPY,EURJPY,B,SHORT,2023-07-27 13:35:00,2023-07-27 14:20:00,spread_reduced,Pseudo,-0.24721286657765815,0.0030100312120802174
AUDJPY,AUDJPY,B,SHORT,2023-07-27 13:35:00,2023-07-27 14:20:00,spread_reduced,Pseudo,0.03340594458615491,0.0030100312120802265
NZDJPY,NZDJPY,B,SHORT,2023-07-27 13:35:00,2023-07-27 14:20:00,spread_reduced,Pseudo,-0.02407674926840908,0.003010031212080216
GBPJPY,GBPJPY,B,SHORT,2023-07-27 13:40:00,2023-07-27 14:20:00,spread_reduced,Pseudo,-0.17742735790278927,0.0031460244024338157
CHFJPY,CHFJPY,B,SHORT,2023-07-27 13:40:00,2023-07-27 14:20:00,spread_reduced,Pseudo,-0.1250931190536579,0.0031460244024338257
USDJPY,USDJPY,B,SHORT,2023-07-27 13:45:00,2023-07-27 14:20:00,spread_reduced,Pseudo,-0.2919569293664178,0.003096701655565618
USDJPY,USDJPY,B,SHORT,2023-07-27 17:00:00,2023-07-27 20:30:00,spread_reduced,Pseudo,0.9718807577338378,0.0060266405081277
EURJPY,EURJPY,B,SHORT,2023-07-27 17:00:00,2023-07-27 20:30:00,spread_reduced,Pseudo,1.2760422048622342,0.006026640508127703
GBPJPY,GBPJPY,B,SHORT,2023-07-27 17:00:00,2023-07-27 20:30:00,spread_reduced,Pseudo,1.6432590195445038,0.006026640508127694
AUDJPY,AUDJPY,B,SHORT,2023-07-27 17:00:00,2023-07-27 20:30:00,spread_reduced,Pseudo,1.8542432480176028,0.006026640508127711
NZDJPY,NZDJPY,B,SHORT,2023-07-27 17:00:00,2023-07-27 20:30:00,spread_reduced,Pseudo,1.8153630606099758,0.0060266405081277
CHFJPY,CHFJPY,B,SHORT,2023-07-27 17:00:00,2023-07-27 20:30:00,spread_reduced,Pseudo,1.3627065156717375,0.006026640508127704
USDJPY,USDJPY,B,LONG,2023-07-27 21:25:00,2023-07-27 22:00:00,spread_reduced,Pseudo,-0.4159699405237305,-0.00318913213166417
AUDJPY,AUDJPY,B,LONG,2023-07-27 21:25:00,2023-07-27 22:00:00,spread_reduced,Pseudo,-0.38350552471912625,-0.003189132131664159
NZDJPY,NZDJPY,B,LONG,2023-07-27 21:25:00,2023-07-27 22:00:00,spread_reduced,Pseudo,-0.35740296657438275,-0.003189132131664168
EURJPY,EURJPY,B,LONG,2023-07-27 21:35:00,2023-07-27 22:05:00,stop,Pseudo,-0.5504313293972681,-0.0038846298053490484
GBPJPY,GBPJPY,B,LONG,2023-07-27 21:35:00,2023-07-27 22:05:00,stop,Pseudo,-0.5853880536959382,-0.0038846298053490562
CHFJPY,CHFJPY,B,LONG,2023-07-27 21:50:00,2023-07-27 22:05:00,stop,Pseudo,-0.5766838063332262,-0.0038851379905877324
CHFJPY,CHFJPY,B,SHORT,2023-07-27 23:30:00,2023-07-28 00:05:00,spread_reduced,Pseudo,-0.059595063100788735,0.0030403428288485754
USDJPY,USDJPY,B,SHORT,2023-07-27 23:40:00,2023-07-28 00:05:00,spread_reduced,Pseudo,-0.1464572274046579,0.003591598402671456
EURJPY,EURJPY,B,SHORT,2023-07-27 23:40:00,2023-07-28 00:05:00,spread_reduced,Pseudo,-0.1586363508794264,0.0035915984026714575
GBPJPY,GBPJPY,B,SHORT,2023-07-27 23:40:00,2023-07-28 00:05:00,spread_reduced,Pseudo,-0.19633211484700505,0.00359159840267145
AUDJPY,AUDJPY,B,SHORT,2023-07-27 23:40:00,2023-07-28 00:05:00,spread_reduced,Pseudo,-0.06035495185026848,0.0035915984026714666
NZDJPY,NZDJPY,B,SHORT,2023-07-27 23:40:00,2023-07-28 00:05:00,spread_reduced,Pseudo,-0.08513456461674748,0.0035915984026714575
NZDJPY,NZDJPY,B,LONG,2023-07-28 01:45:00,2023-07-28 02:05:00,spread_reduced,Real,-0.381995297241311,-0.004073451185656699
USDJPY,USDJPY,B,LONG,2023-07-28 03:30:00,2023-07-28 03:40:00,stop,Pseudo,-0.574816800984479,-0.006138771587095108
EURJPY,EURJPY,B,LONG,2023-07-28 03:30:00,2023-07-28 03:40:00,stop,Pseudo,-0.6467235391713344,-0.006138771587095108
GBPJPY,GBPJPY,B,LONG,2023-07-28 03:30:00,2023-07-28 03:40:00,stop,Pseudo,-0.6182941180752171,-0.006138771587095114
AUDJPY,AUDJPY,B,LONG,2023-07-28 03:30:00,2023-07-28 03:40:00,stop,Pseudo,-0.7752259624390819,-0.006138771587095096
NZDJPY,NZDJPY,B,LONG,2023-07-28 03:30:00,2023-07-28 03:40:00,stop,Pseudo,-0.7652920496086976,-0.006138771587095105
CHFJPY,CHFJPY,B,LONG,2023-07-28 03:30:00,2023-07-28 03:40:00,stop,Pseudo,-0.613475058624191,-0.006138771587095103
USDJPY,USDJPY,B,SHORT,2023-07-28 04:05:00,2023-07-28 04:35:00,stop,Pseudo,-0.5122884096079676,0.007471199131965211
GBPJPY,GBPJPY,B,SHORT,2023-07-28 04:05:00,2023-07-28 05:30:00,stop,Pseudo,-0.5836554798377784,0.007471199131965203
AUDJPY,AUDJPY,B,SHORT,2023-07-28 04:05:00,2023-07-28 05:30:00,stop,Pseudo,-0.6446745372271264,0.0074711991319652196
NZDJPY,NZDJPY,B,SHORT,2023-07-28 04:05:00,2023-07-28 05:30:00,stop,Pseudo,-0.6916529343318212,0.007471199131965213
CHFJPY,CHFJPY,B,SHORT,2023-07-28 04:05:00,2023-07-28 05:30:00,stop,Pseudo,-0.5399559400395642,0.007471199131965214
USDJPY,USDJPY,B,SHORT,2023-07-28 04:45:00,2023-07-28 05:30:00,stop,Pseudo,-0.5056600012334211,0.006463560992085293
EURJPY,EURJPY,B,SHORT,2023-07-28 04:05:00,2023-07-28 05:35:00,stop,Pseudo,-0.5955631354566115,0.007471199131965208
USDJPY,USDJPY,B,SHORT,2023-07-28 05:40:00,2023-07-28 06:00:00,spread_reduced,Real,-0.08996455903605613,0.0057092552213434435
EURJPY,EURJPY,B,SHORT,2023-07-28 05:40:00,2023-07-28 06:00:00,spread_reduced,Real,-0.3034856605771038,0.005709255221343445
GBPJPY,GBPJPY,B,SHORT,2023-07-28 05:40:00,2023-07-28 06:00:00,spread_reduced,Real,-0.24186307413931463,0.005709255221343438
AUDJPY,AUDJPY,B,SHORT,2023-07-28 05:40:00,2023-07-28 06:00:00,spread_reduced,Real,-0.17578681540749339,0.005709255221343454
NZDJPY,NZDJPY,B,SHORT,2023-07-28 05:40:00,2023-07-28 06:00:00,spread_reduced,Real,-0.08340837496353024,0.005709255221343447
CHFJPY,CHFJPY,B,SHORT,2023-07-28 05:40:00,2023-07-28 06:00:00,spread_reduced,Real,-0.23845553893061164,0.005709255221343447
AUDJPY,AUDJPY,B,LONG,2023-07-28 06:10:00,2023-07-28 07:00:00,stop,Pseudo,-0.7412674222867696,-0.007742640710254954
NZDJPY,NZDJPY,B,LONG,2023-07-28 06:15:00,2023-07-28 07:00:00,stop,Pseudo,-0.6024889947604714,-0.007219091199030416
CHFJPY,CHFJPY,B,LONG,2023-07-28 06:10:00,2023-07-28 07:15:00,stop,Pseudo,-0.6151958480345814,-0.007742640710254959
USDJPY,USDJPY,B,LONG,2023-07-28 06:10:00,2023-07-28 07:35:00,spread_reduced,Real,0.6375835747228036,-0.0077426407102549645
EURJPY,EURJPY,B,LONG,2023-07-28 06:10:00,2023-07-28 07:35:00,spread_reduced,Real,0.2857752668720126,-0.007742640710254963
GBPJPY,GBPJPY,B,LONG,2023-07-28 06:10:00,2023-07-28 07:35:00,spread_reduced,Real,0.5182320105747706,-0.00774264071025497
USDJPY,USDJPY,B,LONG,2023-07-28 08:05:00,2023-07-28 08:30:00,spread_reduced,Pseudo,-0.2823462068041553,-0.0032680412072980864
EURJPY,EURJPY,B,LONG,2023-07-28 08:05:00,2023-07-28 08:30:00,spread_reduced,Pseudo,-0.15732588067762787,-0.0032680412072980856
GBPJPY,GBPJPY,B,LONG,2023-07-28 08:05:00,2023-07-28 08:30:00,spread_reduced,Pseudo,-0.013925045436310087,-0.003268041207298092
AUDJPY,AUDJPY,B,LONG,2023-07-28 08:05:00,2023-07-28 08:30:00,spread_reduced,Pseudo,0.06972442792282005,-0.0032680412072980764
NZDJPY,NZDJPY,B,LONG,2023-07-28 08:05:00,2023-07-28 08:30:00,spread_reduced,Pseudo,-0.1407406610380857,-0.0032680412072980856
CHFJPY,CHFJPY,B,LONG,2023-07-28 08:05:00,2023-07-28 08:30:00,spread_reduced,Pseudo,0.06527044081335495,-0.0032680412072980834
USDJPY,USDJPY,B,LONG,2023-07-28 09:05:00,2023-07-28 09:35:00,spread_reduced,Real,0.03871973349648765,-0.0033962755566388646
EURJPY,EURJPY,B,LONG,2023-07-28 09:05:00,2023-07-28 09:35:00,spread_reduced,Real,0.12836610136642465,-0.003396275556638864
NZDJPY,NZDJPY,B,LONG,2023-07-28 09:05:00,2023-07-28 09:35:00,spread_reduced,Pseudo,0.2514046946682965,-0.0033962755566388624
CHFJPY,CHFJPY,B,LONG,2023-07-28 09:05:00,2023-07-28 09:35:00,spread_reduced,Real,0.02165593637422821,-0.00339627555663886
GBPJPY,GBPJPY,B,LONG,2023-07-28 09:10:00,2023-07-28 09:35:00,spread_reduced,Pseudo,-0.09680885471613498,-0.003835042368966857
AUDJPY,AUDJPY,B,LONG,2023-07-28 09:10:00,2023-07-28 09:35:00,spread_reduced,Real,0.08765566936201157,-0.00383504236896684
USDJPY,USDJPY,B,LONG,2023-07-28 12:15:00,2023-07-28 15:15:00,spread_reduced,Pseudo,0.8468898167754979,-0.004759766276824427
EURJPY,EURJPY,B,LONG,2023-07-28 12:15:00,2023-07-28 15:15:00,spread_reduced,Pseudo,1.1250812605329379,-0.004759766276824426
GBPJPY,GBPJPY,B,LONG,2023-07-28 12:15:00,2023-07-28 15:15:00,spread_reduced,Pseudo,0.7539531379682589,-0.004759766276824432
AUDJPY,AUDJPY,B,LONG,2023-07-28 12:15:00,2023-07-28 15:15:00,spread_reduced,Pseudo,0.6965437607298435,-0.004759766276824416
NZDJPY,NZDJPY,B,LONG,2023-07-28 12:15:00,2023-07-28 15:15:00,spread_reduced,Both,0.8237214853200244,-0.004759766276824424
CHFJPY,CHFJPY,B,LONG,2023-07-28 12:15:00,2023-07-28 15:15:00,spread_reduced,Both,0.7681186585717741,-0.004759766276824421
USDJPY,USDJPY,B,LONG,2023-07-28 15:45:00,2023-07-28 17:40:00,spread_reduced,Pseudo,0.20948205218707106,-0.003092981668364098
EURJPY,EURJPY,B,LONG,2023-07-28 15:45:00,2023-07-28 17:40:00,spread_reduced,Pseudo,-0.047070748187716394,-0.0030929816683640974
GBPJPY,GBPJPY,B,LONG,2023-07-28 15:45:00,2023-07-28 17:40:00,spread_reduced,Pseudo,0.07629442740949197,-0.0030929816683641044
AUDJPY,AUDJPY,B,LONG,2023-07-28 15:45:00,2023-07-28 17:40:00,spread_reduced,Pseudo,-0.24309412764905725,-0.003092981668364087
NZDJPY,NZDJPY,B,LONG,2023-07-28 15:45:00,2023-07-28 17:40:00,spread_reduced,Pseudo,-0.11917168384458407,-0.0030929816683640957
CHFJPY,CHFJPY,B,LONG,2023-07-28 15:45:00,2023-07-28 17:40:00,spread_reduced,Pseudo,0.006812020487023673,-0.003092981668364094
USDJPY,USDJPY,B,LONG,2023-07-31 01:25:00,2023-07-31 03:35:00,spread_reduced,Pseudo,0.3925466822018257,-0.0036048773409528404
EURJPY,EURJPY,B,LONG,2023-07-31 01:25:00,2023-07-31 03:35:00,spread_reduced,Pseudo,0.3394243825033394,-0.00360487734095284
GBPJPY,GBPJPY,B,LONG,2023-07-31 01:25:00,2023-07-31 03:35:00,spread_reduced,Pseudo,0.4049371738739464,-0.003604877340952847
AUDJPY,AUDJPY,B,LONG,2023-07-31 01:25:00,2023-07-31 03:35:00,spread_reduced,Pseudo,0.637262353194501,-0.0036048773409528296
NZDJPY,NZDJPY,B,LONG,2023-07-31 01:25:00,2023-07-31 03:35:00,spread_reduced,Pseudo,0.673381828356856,-0.0036048773409528383
CHFJPY,CHFJPY,B,LONG,2023-07-31 01:25:00,2023-07-31 03:35:00,spread_reduced,Pseudo,0.23874431666278303,-0.003604877340952837
USDJPY,USDJPY,B,LONG,2023-07-31 07:55:00,2023-07-31 09:30:00,spread_reduced,Pseudo,0.14923841719845696,-0.003104912237575162
EURJPY,EURJPY,B,LONG,2023-07-31 07:55:00,2023-07-31 09:30:00,spread_reduced,Both,0.2856699431241413,-0.003104912237575161
GBPJPY,GBPJPY,B,LONG,2023-07-31 07:55:00,2023-07-31 09:30:00,spread_reduced,Pseudo,0.10957514101891017,-0.003104912237575167
AUDJPY,AUDJPY,B,LONG,2023-07-31 07:55:00,2023-07-31 09:30:00,spread_reduced,Pseudo,0.29352056797608367,-0.0031049122375751506
NZDJPY,NZDJPY,B,LONG,2023-07-31 07:55:00,2023-07-31 09:30:00,spread_reduced,Pseudo,0.2220660034928379,-0.0031049122375751584
CHFJPY,CHFJPY,B,LONG,2023-07-31 07:55:00,2023-07-31 09:30:00,spread_reduced,Pseudo,0.21674147556190645,-0.003104912237575157
USDJPY,USDJPY,B,SHORT,2023-08-02 04:50:00,2023-08-02 07:05:00,spread_reduced,Pseudo,0.30046358843123977,0.0032388031943086327
EURJPY,EURJPY,B,SHORT,2023-08-02 04:50:00,2023-08-02 07:05:00,spread_reduced,Pseudo,0.24888297458145842,0.0032388031943086323
GBPJPY,GBPJPY,B,SHORT,2023-08-02 04:50:00,2023-08-02 07:05:00,spread_reduced,Pseudo,0.3410382889649603,0.0032388031943086258
AUDJPY,AUDJPY,B,SHORT,2023-08-02 04:50:00,2023-08-02 07:05:00,spread_reduced,Pseudo,0.5387343251196941,0.003238803194308644
NZDJPY,NZDJPY,B,SHORT,2023-08-02 04:50:00,2023-08-02 07:05:00,spread_reduced,Pseudo,0.3331265695929453,0.0032388031943086358
CHFJPY,CHFJPY,B,SHORT,2023-08-02 04:50:00,2023-08-02 07:05:00,spread_reduced,Pseudo,0.3326990862310512,0.003238803194308636
AUDJPY,AUDJPY,B,LONG,2023-08-02 10:50:00,2023-08-02 11:05:00,spread_reduced,Pseudo,-0.08478881713784119,-0.0030030968836312656
USDJPY,USDJPY,B,LONG,2023-08-03 05:10:00,2023-08-03 06:00:00,spread_reduced,Pseudo,-0.4550806042052935,-0.003079533303847703
EURJPY,EURJPY,B,LONG,2023-08-03 05:10:00,2023-08-03 06:00:00,spread_reduced,Pseudo,-0.2280305775166358,-0.003079533303847703
GBPJPY,GBPJPY,B,LONG,2023-08-03 05:10:00,2023-08-03 06:00:00,spread_reduced,Pseudo,-0.37581411149745225,-0.0030795333038477093
AUDJPY,AUDJPY,B,LONG,2023-08-03 05:10:00,2023-08-03 06:00:00,spread_reduced,Pseudo,-0.2916480562574949,-0.003079533303847692
NZDJPY,NZDJPY,B,LONG,2023-08-03 05:10:00,2023-08-03 06:00:00,spread_reduced,Pseudo,-0.37044830099723186,-0.0030795333038477
CHFJPY,CHFJPY,B,LONG,2023-08-03 05:10:00,2023-08-03 06:00:00,spread_reduced,Pseudo,-0.24351989350250108,-0.0030795333038476994
USDJPY,USDJPY,B,SHORT,2023-08-03 07:15:00,2023-08-03 09:25:00,spread_reduced,Pseudo,0.5588693304229102,0.004060219969738885
EURJPY,EURJPY,B,SHORT,2023-08-03 07:15:00,2023-08-03 09:25:00,spread_reduced,Both,0.389787732933559,0.004060219969738885
GBPJPY,GBPJPY,B,SHORT,2023-08-03 07:15:00,2023-08-03 09:25:00,spread_reduced,Both,0.8551159642790445,0.004060219969738879
AUDJPY,AUDJPY,B,SHORT,2023-08-03 07:15:00,2023-08-03 09:25:00,spread_reduced,Real,0.6286153050132175,0.004060219969738896
NZDJPY,NZDJPY,B,SHORT,2023-08-03 07:15:00,2023-08-03 09:25:00,spread_reduced,Pseudo,0.3878909245741413,0.0040602199697388885
CHFJPY,CHFJPY,B,SHORT,2023-08-03 07:15:00,2023-08-03 09:25:00,spread_reduced,Pseudo,0.004605019672143662,0.0040602199697388885
USDJPY,USDJPY,B,LONG,2023-08-03 16:55:00,2023-08-03 17:55:00,spread_reduced,Pseudo,0.1436024976647262,-0.003700710591648423
GBPJPY,GBPJPY,B,LONG,2023-08-03 17:10:00,2023-08-03 17:55:00,spread_reduced,Pseudo,-0.14122030539246805,-0.0037142032836512138
USDJPY,USDJPY,B,SHORT,2023-08-04 19:05:00,2023-08-04 20:35:00,spread_reduced,Real,0.11023670998881278,0.003065472822485565
EURJPY,EURJPY,B,SHORT,2023-08-04 19:05:00,2023-08-04 20:35:00,spread_reduced,Pseudo,0.0726870647311991,0.003065472822485566
GBPJPY,GBPJPY,B,SHORT,2023-08-04 19:05:00,2023-08-04 20:35:00,spread_reduced,Real,0.13259027835279177,0.003065472822485558
AUDJPY,AUDJPY,B,SHORT,2023-08-04 19:05:00,2023-08-04 20:35:00,spread_reduced,Real,0.18197443077207684,0.0030654728224855767
NZDJPY,NZDJPY,B,SHORT,2023-08-04 19:05:00,2023-08-04 20:35:00,spread_reduced,Real,0.012560486040535945,0.0030654728224855693
CHFJPY,CHFJPY,B,SHORT,2023-08-04 19:05:00,2023-08-04 20:35:00,spread_reduced,Pseudo,0.05904760818512915,0.003065472822485568
USDJPY,USDJPY,B,LONG,2023-08-10 13:40:00,2023-08-10 14:45:00,spread_reduced,Real,0.14237537637355285,-0.003739940385660283
EURJPY,EURJPY,B,LONG,2023-08-10 13:40:00,2023-08-10 14:45:00,spread_reduced,Both,-0.01739627893989256,-0.0037399403856602825
GBPJPY,GBPJPY,B,LONG,2023-08-10 13:40:00,2023-08-10 14:45:00,spread_reduced,Pseudo,-0.20948052218335475,-0.003739940385660291
AUDJPY,AUDJPY,B,LONG,2023-08-10 13:40:00,2023-08-10 14:45:00,spread_reduced,Pseudo,-0.39687048881551873,-0.0037399403856602713
NZDJPY,NZDJPY,B,LONG,2023-08-10 13:40:00,2023-08-10 14:45:00,spread_reduced,Pseudo,-0.4465931927479609,-0.0037399403856602795
CHFJPY,CHFJPY,B,LONG,2023-08-10 13:40:00,2023-08-10 14:45:00,spread_reduced,Pseudo,0.07445477991692892,-0.00373994038566028
USDJPY,USDJPY,B,SHORT,2023-08-14 02:25:00,2023-08-14 02:55:00,spread_reduced,Pseudo,-0.06589708914069478,0.003039664158045021
EURJPY,EURJPY,B,SHORT,2023-08-14 02:25:00,2023-08-14 02:55:00,spread_reduced,Pseudo,-0.04582972120459328,0.0030396641580450225
GBPJPY,GBPJPY,B,SHORT,2023-08-14 02:25:00,2023-08-14 02:55:00,spread_reduced,Pseudo,-0.07071894847932025,0.0030396641580450142
AUDJPY,AUDJPY,B,SHORT,2023-08-14 02:25:00,2023-08-14 02:55:00,spread_reduced,Real,-0.10111121696776415,0.0030396641580450333
NZDJPY,NZDJPY,B,SHORT,2023-08-14 02:25:00,2023-08-14 02:55:00,spread_reduced,Pseudo,-0.11965907197826939,0.003039664158045026
CHFJPY,CHFJPY,B,SHORT,2023-08-14 02:25:00,2023-08-14 02:55:00,spread_reduced,Real,-0.05775644430790668,0.003039664158045025
USDJPY,USDJPY,B,SHORT,2023-08-17 19:15:00,2023-08-17 20:55:00,spread_reduced,Real,-0.052395606052598374,0.0034333518420751443
EURJPY,EURJPY,B,SHORT,2023-08-17 19:15:00,2023-08-17 20:55:00,spread_reduced,Real,-0.15683798014635525,0.003433351842075146
GBPJPY,GBPJPY,B,SHORT,2023-08-17 19:15:00,2023-08-17 20:55:00,spread_reduced,Real,-0.16206983822205276,0.0034333518420751386
AUDJPY,AUDJPY,B,SHORT,2023-08-17 19:15:00,2023-08-17 20:55:00,spread_reduced,Real,-0.13174539696440374,0.0034333518420751564
NZDJPY,NZDJPY,B,SHORT,2023-08-17 19:15:00,2023-08-17 20:55:00,spread_reduced,Neither,-0.05880720326286356,0.003433351842075149
CHFJPY,CHFJPY,B,SHORT,2023-08-17 19:15:00,2023-08-17 20:55:00,spread_reduced,Real,-0.1892548187699683,0.0034333518420751486
USDJPY,USDJPY,B,LONG,2023-08-21 10:05:00,2023-08-21 11:25:00,spread_reduced,Pseudo,-0.00323751772531485,-0.003055354020305104
EURJPY,EURJPY,B,LONG,2023-08-21 10:05:00,2023-08-21 11:25:00,spread_reduced,Pseudo,0.1278026938930088,-0.0030553540203051024
GBPJPY,GBPJPY,B,LONG,2023-08-21 10:05:00,2023-08-21 11:25:00,spread_reduced,Pseudo,0.24120901259772065,-0.0030553540203051097
AUDJPY,AUDJPY,B,LONG,2023-08-21 10:05:00,2023-08-21 11:25:00,spread_reduced,Both,0.006619891034675973,-0.0030553540203050915
NZDJPY,NZDJPY,B,LONG,2023-08-21 10:05:00,2023-08-21 11:25:00,spread_reduced,Both,0.02803728102707126,-0.0030553540203051
CHFJPY,CHFJPY,B,LONG,2023-08-21 10:05:00,2023-08-21 11:25:00,spread_reduced,Pseudo,0.005750662067094403,-0.0030553540203051
USDJPY,USDJPY,B,SHORT,2023-08-23 07:35:00,2023-08-23 09:35:00,spread_reduced,Pseudo,0.032290113313182545,0.0034680498805033516
EURJPY,EURJPY,B,SHORT,2023-08-23 07:35:00,2023-08-23 09:35:00,spread_reduced,Pseudo,0.0058373220102788306,0.0034680498805033533
GBPJPY,GBPJPY,B,SHORT,2023-08-23 07:35:00,2023-08-23 09:35:00,spread_reduced,Pseudo,0.6858793847817809,0.0034680498805033464
AUDJPY,AUDJPY,B,SHORT,2023-08-23 07:35:00,2023-08-23 09:35:00,spread_reduced,Pseudo,-0.13793102091704443,0.003468049880503363
NZDJPY,NZDJPY,B,SHORT,2023-08-23 07:35:00,2023-08-23 09:35:00,spread_reduced,Pseudo,-0.09646579726529936,0.0034680498805033555
CHFJPY,CHFJPY,B,SHORT,2023-08-23 07:35:00,2023-08-23 09:35:00,spread_reduced,Pseudo,-0.0254444559083152,0.0034680498805033555
